ts_code,name,industry,market,list_date,act_name,total_mv,pe_ttm,pb,employees,mv_亿,top1_holder,top1_hold_ratio,latest_holder_end_date,founder_best_ratio,founder_best_rank,mgr_latest_ann_date,mgr_count,mgr_avg_age,mgr_high_edu_ratio,mgr_high_edu_count,mgr_edu_sample_n,founder_major_holder,young_mgmt,high_edu_mgmt,mgr_data_ok,all_match_proxy
301103.SZ,何氏眼科,医疗保健,创业板,20220322,何伟,303410.8243,285.6525,1.5888,3274.0,30.341082429999997,何伟,19.1913,20250930,19.1913,1.0,20251226,1.0,37.0,1.0,1.0,1.0,True,True,True,False,False
920039.BJ,国义招标,建筑工程,北交所,20210818,广东省广新控股集团有限公司,153666.18,46.8292,2.8617,562.0,15.366617999999999,广东省粤新资产管理有限公司,32.4093,20250930,,,20251018,1.0,45.0,0.0,0.0,1.0,False,True,False,False,False
920261.BJ,一诺威,化工原料,北交所,20230403,徐军,431749.8653,22.694,2.6188,1186.0,43.17498653,徐军,39.9622,20250930,39.9622,1.0,20251029,1.0,41.0,1.0,1.0,1.0,True,True,True,False,False
301262.SZ,海看股份,影视音像,创业板,20230620,山东广播电视台,997881.0,25.5722,2.7533,307.0,99.7881,山东广电传媒集团有限公司,69.5876,20250930,,,20251028,3.0,54.0,0.6666666666666666,2.0,3.0,False,False,True,True,False
301667.SZ,纳百川,汽车配件,创业板,20251223,陈荣贤,1124736.2112,103.5296,9.0434,1175.0,112.47362112,,,,,,20250813,13.0,46.69230769230769,0.38461538461538464,5.0,13.0,False,False,False,True,False
920717.BJ,瑞星股份,专用机械,北交所,20230703,谷红军,107225.8,345.7122,1.9015,277.0,10.72258,谷红军,50.2267,20250930,50.2267,1.0,20250926,3.0,56.333333333333336,0.0,0.0,3.0,True,False,False,True,False
603406.SH,天富龙,化纤,主板,20250808,朱大庆,1401635.04,30.9444,3.1429,2081.0,140.16350400000002,朱大庆,55.6248,20250930,55.6248,1.0,20251029,1.0,44.0,0.0,0.0,1.0,True,True,False,False,False
001258.SZ,立新能源,新型电力,主板,20220727,新疆维吾尔自治区人民政府国有资产监督管理委员会,842800.0006,157.9883,2.7767,243.0,84.28000006,新疆能源(集团)有限责任公司,47.3787,20250930,,,20251114,3.0,42.333333333333336,0.3333333333333333,1.0,3.0,False,True,False,True,False
301399.SZ,英特科技,机械基件,创业板,20230523,方真健,468840.68,119.2456,3.5757,717.0,46.884068,方真健,43.278,20251231,43.278,1.0,20251127,1.0,58.0,0.0,0.0,1.0,True,False,False,False,False
301233.SZ,盛帮股份,汽车配件,创业板,20220706,赖喜隆,285709.97,32.7956,2.9584,863.0,28.570997,赖喜隆,42.1449,20250930,42.1449,1.0,20251117,9.0,50.888888888888886,0.4444444444444444,4.0,9.0,True,False,False,True,False
301309.SZ,万得凯,机械基件,创业板,20220919,钟兴富,355891.776,30.1681,2.2001,1073.0,35.5891776,陈方仁,18.1033,20251231,18.1033,2.0,20251212,12.0,46.666666666666664,0.16666666666666666,2.0,12.0,True,False,False,True,False
301290.SZ,东星医疗,医疗保健,创业板,20221130,万世平,281687.4152,,1.3211,703.0,28.168741519999998,万世平,25.0204,20251231,25.0204,1.0,20250916,1.0,45.0,0.0,0.0,1.0,True,True,False,False,False
688143.SH,长盈通,通信设备,科创板,20221212,皮亚斌,891163.1498,383.4807,6.612,537.0,89.11631498,皮亚斌,19.4663,20250930,19.4663,1.0,20251204,1.0,37.0,1.0,1.0,1.0,True,True,True,False,False
920392.BJ,佳合科技,广告包装,北交所,20221230,董洪江,159497.065,77.492,4.677,1176.0,15.9497065,董洪江,26.534,20250930,26.534,1.0,20250801,3.0,41.333333333333336,0.0,0.0,3.0,True,True,False,True,False
688290.SH,景业智能,专用机械,科创板,20220429,来建良,562860.9447,,4.1999,300.0,56.28609447,杭州行之远控股有限公司,26.0477,20251231,5.48,5.0,,,,,,,False,False,False,False,False
603082.SH,北自科技,运输设备,主板,20240130,国务院国有资产监督管理委员会,601864.1845,34.9261,3.6516,626.0,60.18641845,北京机械工业自动化研究所有限公司,44.3821,20251231,,,20251028,4.0,47.5,0.75,3.0,4.0,False,False,True,True,False
688758.SH,赛分科技,化工原料,科创板,20250110,黄学英,894148.3883,70.7422,6.613,399.0,89.41483883,黄学英,22.1781,20250930,22.1781,1.0,20250925,1.0,,1.0,1.0,1.0,True,False,True,False,False
920943.BJ,优机股份,机械基件,北交所,20220624,罗辑,222636.382,30.0885,3.3673,940.0,22.263638200000003,罗辑,20.8942,20250930,20.8942,1.0,20250926,3.0,49.666666666666664,0.0,0.0,3.0,True,False,False,True,False
920019.BJ,铜冠矿建,建筑工程,北交所,20241011,安徽省人民政府国有资产监督管理委员会,399506.73,93.01,4.3703,3111.0,39.950672999999995,铜陵有色金属集团控股有限公司,37.6992,20250930,,,20251217,1.0,43.0,1.0,1.0,1.0,False,True,True,False,False
301577.SZ,美信科技,元器件,创业板,20240124,张定珍,283325.614,99.2807,3.7154,623.0,28.3325614,深圳全珍投资有限公司,45.201,20250930,2.7956,7.0,20250816,10.0,48.2,0.5,5.0,10.0,False,False,True,True,False
301565.SZ,中仑新材,塑料,创业板,20240620,杨清金,876021.9,135.3336,3.6375,1130.0,87.60219000000001,中仑科技集团有限公司,52.2737,20250930,4.2074,7.0,20250929,3.0,38.333333333333336,0.0,0.0,3.0,False,True,False,True,False
603344.SH,星德胜,电气设备,主板,20240320,朱云舫,547215.6467,28.2116,2.6043,5066.0,54.72156467000001,SILKLAKEINDUSTRIALLIMITED,68.8738,20250930,,,20250917,1.0,46.0,0.0,0.0,1.0,False,False,False,False,False
920436.BJ,大地电气,汽车配件,北交所,20211115,蒋明泉,139541.052,,3.6278,2341.0,13.954105199999999,南通聚源投资管理有限公司,39.4873,20250930,,,20251212,3.0,45.666666666666664,0.0,0.0,3.0,False,False,False,True,False
001296.SZ,长江材料,其他建材,主板,20211224,熊鹰,387141.7306,27.2127,2.2118,752.0,38.71417306,熊鹰,24.8397,20250930,24.8397,1.0,20250620,12.0,54.333333333333336,0.4166666666666667,5.0,12.0,True,False,False,True,False
603257.SH,中国瑞林,建筑工程,主板,20250408,无实际控制人,725280.0,43.6811,2.9677,2324.0,72.528,中国有色金属建设股份有限公司,17.25,20250930,,,20251029,12.0,53.083333333333336,0.8333333333333334,10.0,12.0,False,False,True,True,False
301016.SZ,雷尔伟,运输设备,创业板,20210630,刘俊,523723.2,73.9549,5.0965,346.0,52.37232,刘俊,64.4909,20251231,64.4909,1.0,20250915,3.0,35.666666666666664,0.3333333333333333,1.0,3.0,True,True,False,True,False
920159.BJ,农大科技,农药化肥,北交所,20260128,马学文,307344.0,21.3321,2.8756,,30.7344,,,,,,20250913,10.0,48.8,0.25,2.0,8.0,False,False,False,True,False
688285.SH,高铁电气,运输设备,科创板,20211020,国务院国有资产监督管理委员会,333016.573,64.7118,1.9704,779.0,33.301657299999995,中铁电气工业有限公司,71.4028,20251231,,,20250917,3.0,51.666666666666664,0.0,0.0,3.0,False,False,False,True,False
301062.SZ,上海艾录,广告包装,创业板,20210914,陈安康,353566.3903,,2.448,1055.0,35.356639030000004,陈安康,31.1614,20250930,31.1614,1.0,20251120,3.0,47.0,0.0,0.0,3.0,True,False,False,True,False
001216.SZ,华瓷股份,家居用品,主板,20211019,许君奇,474013.1294,21.0172,2.6212,5392.0,47.40131294,醴陵市致誉实业投资有限公司,45.262,20250930,1.8745,7.0,20250930,12.0,51.083333333333336,0.3333333333333333,4.0,12.0,False,False,False,True,False
603272.SH,联翔股份,家居用品,主板,20220520,卜晓华,285388.758,136.4755,5.1135,306.0,28.538875799999996,卜晓华,40.53,20250930,40.53,1.0,20251230,9.0,50.22222222222222,0.125,1.0,8.0,True,False,False,True,False
603219.SH,富佳股份,家用电器,主板,20211122,王跃旦,935292.4,87.3382,5.8094,2994.0,93.52924,宁波富佳控股有限公司,43.065,20251231,26.5554,2.0,20250913,1.0,40.0,0.0,0.0,1.0,True,True,False,False,False
688459.SH,哈铁科技,运输设备,科创板,20221012,中国国家铁路集团有限公司,457440.0,41.1776,1.3218,1213.0,45.744,中国铁路哈尔滨局集团有限公司,54.4166,20250930,,,20251217,1.0,59.0,0.0,0.0,1.0,False,False,False,False,False
301156.SZ,美农生物,饲料,创业板,20220617,洪伟,263126.5576,44.6817,3.6946,406.0,26.31265576,洪伟,39.4413,20250930,39.4413,1.0,,,,,,,True,False,False,False,False
920699.BJ,海达尔,家用电器,北交所,20230509,朱全海,194728.7804,29.9842,5.6768,233.0,19.472878039999998,朱全海,28.9313,20250930,28.9313,1.0,20250827,3.0,47.666666666666664,0.0,0.0,3.0,True,False,False,True,False
301360.SZ,荣旗科技,专用机械,创业板,20230425,钱曙光,443948.82,140.0708,3.8406,650.0,44.394882,钱曙光,17.5478,20250930,17.5478,1.0,20251112,1.0,33.0,0.0,0.0,1.0,True,True,False,False,False
301148.SZ,嘉戎技术,环境保护,创业板,20220421,蒋林煜,795675.0564,155.4243,4.5228,495.0,79.56750564,蒋林煜,26.9191,20251231,26.9191,1.0,20250912,3.0,38.333333333333336,0.0,0.0,3.0,True,True,False,True,False
920580.BJ,科创新材,其他建材,北交所,20220513,蔚文绪,117992.0,66.6761,3.4524,172.0,11.7992,蔚文绪,17.1197,20251231,17.1197,1.0,20250905,2.0,61.5,0.5,1.0,2.0,True,False,True,False,False
920662.BJ,方盛股份,机械基件,北交所,20221128,丁云龙,243826.7556,125.2368,5.311,483.0,24.38267556,丁云龙,32.6949,20250930,32.6949,1.0,20250805,2.0,47.0,0.0,0.0,2.0,True,False,False,False,False
920504.BJ,博迅生物,医疗保健,北交所,20230817,吕明杰,98712.8018,66.1849,4.7825,217.0,9.87128018,吕明杰,60.3303,20251231,60.3303,1.0,20250919,3.0,41.0,0.0,0.0,3.0,True,True,False,True,False
300977.SZ,深圳瑞捷,建筑工程,创业板,20210420,黄新华,300647.7858,136.126,2.1747,1438.0,30.064778580000002,范文宏,25.6446,20251231,24.6389,2.0,20251114,3.0,38.0,0.3333333333333333,1.0,3.0,True,True,False,True,False
301003.SZ,江苏博云,塑料,创业板,20210601,吕锋,506064.6128,49.5937,4.4744,217.0,50.60646128,吕锋,29.0982,20251231,29.0982,1.0,20250908,3.0,41.333333333333336,0.3333333333333333,1.0,3.0,True,True,False,True,False
301068.SZ,大地海洋,环境保护,创业板,20210928,唐伟忠,528238.2436,260.5279,6.6816,626.0,52.82382436,唐伟忠,38.2481,20250930,38.2481,1.0,20250909,4.0,53.0,0.3333333333333333,1.0,3.0,True,False,False,True,False
920082.BJ,方正阀门,机械基件,北交所,20241226,方高远,227335.22,36.6104,4.2688,719.0,22.733522,方高远,32.9148,20250930,32.9148,1.0,20251121,12.0,52.333333333333336,0.16666666666666666,2.0,12.0,True,False,False,True,False
301413.SZ,安培龙,电器仪表,创业板,20231218,邬若军,1197158.5495,128.2171,9.5698,2649.0,119.71585495,邬若军,31.6678,20250930,31.6678,1.0,20251218,1.0,43.0,0.0,0.0,1.0,True,True,False,False,False
688539.SH,高华科技,电器仪表,科创板,20230418,李维平,798898.24,131.2844,4.5541,538.0,79.889824,李维平,18.3734,20250930,18.3734,1.0,20250626,1.0,56.0,1.0,1.0,1.0,True,False,True,False,False
688479.SH,友车科技,软件服务,科创板,20230511,王文京,527480.097,123.6199,2.8162,1054.0,52.7480097,用友网络科技股份有限公司,56.251,20251231,,,20250924,2.0,41.5,1.0,2.0,2.0,False,True,True,False,False
688719.SH,爱科赛博,电气设备,科创板,20230928,白小青,628619.7573,,3.7139,1045.0,62.861975730000005,白小青,15.9891,20250930,15.9891,1.0,20251016,2.0,46.5,1.0,2.0,2.0,True,False,True,False,False
920857.BJ,泓禧科技,元器件,北交所,20220228,迟少林,185165.8943,,5.1549,3546.0,18.51658943,威海市泓利投资有限公司,52.5272,20250930,,,20250909,3.0,44.666666666666664,0.0,0.0,3.0,False,True,False,True,False
301135.SZ,瑞德智能,元器件,创业板,20220412,汪军,290359.296,72.7666,2.3229,1591.0,29.035929599999996,汪军,20.5542,20250930,20.5542,1.0,20251010,13.0,48.38461538461539,0.46153846153846156,6.0,13.0,True,False,False,True,False
603205.SH,健尔康,医疗保健,主板,20241107,陈国平,404820.0,39.2372,2.776,1638.0,40.482,陈国平,43.425,20250930,43.425,1.0,20251031,1.0,41.0,0.0,0.0,1.0,True,True,False,False,False
920429.BJ,康比特,食品,北交所,20221215,白厚增,167046.792,42.8416,1.9581,872.0,16.704679199999998,北京惠力康信息咨询中心(有限合伙),22.8604,20250930,5.7212,7.0,20250806,1.0,50.0,1.0,1.0,1.0,False,False,True,False,False
603382.SH,海阳科技,化纤,主板,20250612,陆信才,497716.2565,36.1232,2.871,1575.0,49.771625650000004,赣州诚友投资中心(有限合伙),9.2579,20250930,6.3302,5.0,20251220,1.0,60.0,0.0,0.0,1.0,False,False,False,False,False
688269.SH,凯立新材,化工原料,科创板,20210609,陕西省财政厅,512490.384,46.4689,4.8556,343.0,51.2490384,西北有色金属研究院,25.7069,20250930,,,20251212,3.0,64.33333333333333,1.0,3.0,3.0,False,False,True,True,False
001388.SZ,信通电子,电气设备,主板,20250701,李全用,619632.0,45.0148,4.4453,689.0,61.9632,李全用,35.4498,20250930,35.4498,1.0,20251223,12.0,51.833333333333336,0.3333333333333333,4.0,12.0,True,False,False,True,False
688535.SH,华海诚科,半导体,科创板,20230404,韩江龙,1209300.3982,498.6367,5.6549,971.0,120.93003981999999,韩江龙,11.7209,20251231,11.7209,1.0,20250621,8.0,49.25,0.5,4.0,8.0,True,False,True,True,False
301315.SZ,威士顿,软件服务,创业板,20230621,茆宇忠,445456.0,103.0469,4.3794,376.0,44.5456,威士顿(上海)资产管理有限公司,23.8636,20250930,10.9091,5.0,20251225,1.0,45.0,1.0,1.0,1.0,True,True,True,False,False
688512.SH,慧智微-U,半导体,科创板,20230516,李阳,591023.9318,,3.5974,258.0,59.10239318,李阳,7.8037,20250930,7.8037,1.0,20250916,3.0,40.666666666666664,0.0,0.0,3.0,True,True,False,True,False
301491.SZ,汉桑科技,IT设备,创业板,20250806,王斌,660351.0,30.236,3.1579,1619.0,66.0351,王斌,28.4448,20250930,28.4448,1.0,20251024,3.0,41.0,0.0,0.0,3.0,True,True,False,True,False
603391.SH,力聚热能,专用机械,主板,20240731,何俊南,601055.0,26.6063,2.6542,832.0,60.1055,何俊南,54.9451,20251231,54.9451,1.0,20251115,5.0,54.8,0.2,1.0,5.0,True,False,False,True,False
300981.SZ,中红医疗,医疗保健,创业板,20210427,厦门市人民政府国有资产监督管理委员会,574679.0451,,1.0704,4228.0,57.46790451,中红普林集团有限公司,45.0142,20250930,,,20251117,1.0,37.0,1.0,1.0,1.0,False,True,True,False,False
301680.SZ,固德电材,汽车配件,创业板,20260306,朱国来,872629.2,48.7082,4.7072,,87.26292,朱国来,46.7633,20251231,46.7633,1.0,,,,,,,True,False,False,False,False
601033.SH,永兴股份,环境保护,主板,20240118,广州市人民政府,1329300.0,15.4472,1.2294,1767.0,132.93,广州环保投资集团有限公司,72.3381,20251231,,,20250827,12.0,52.416666666666664,0.5833333333333334,7.0,12.0,False,False,True,True,False
301038.SZ,深水规院,建筑工程,创业板,20210804,深圳市人民政府国有资产监督管理委员会,470475.72,64.848,5.2644,1169.0,47.047571999999995,深圳市投资控股有限公司,37.5,20250930,,,20251208,5.0,45.6,0.0,0.0,5.0,False,False,False,True,False
301239.SZ,普瑞眼科,医疗保健,创业板,20220705,徐旭阳,579624.192,,2.7289,5121.0,57.96241920000001,成都普瑞世纪投资有限责任公司,35.9109,20250930,6.7505,3.0,20251104,12.0,46.583333333333336,0.8333333333333334,10.0,12.0,True,False,True,True,False
301031.SZ,中熔电气,电气设备,创业板,20210715,方广文,1462055.2776,47.3083,10.3932,1379.0,146.20552776,方广文,13.4705,20250930,13.4705,1.0,20250828,1.0,54.0,0.0,0.0,1.0,True,False,False,False,False
001319.SZ,铭科精技,汽车配件,主板,20220512,夏录荣,361701.2,26.8258,2.6974,1866.0,36.170120000000004,XIALURONG,35.0198,20250930,,,20251030,1.0,61.0,0.0,0.0,1.0,False,False,False,False,False
605577.SH,龙版传媒,出版业,主板,20210824,黑龙江出版集团有限公司,564444.4452,20.7628,1.42,2617.0,56.44444452,黑龙江出版集团有限公司,57.618,20250930,57.618,1.0,20251014,5.0,52.8,1.0,5.0,5.0,True,False,True,True,False
301188.SZ,力诺药包,玻璃,创业板,20211111,高元坤,693722.4427,149.2564,3.6135,1446.0,69.37224427,力诺投资控股集团有限公司,32.1647,20250930,,,20251224,1.0,47.0,1.0,1.0,1.0,False,False,True,False,False
301349.SZ,信德新材,化工原料,创业板,20220909,尹洪涛,646986.0,167.5317,2.3708,588.0,64.6986,尹洪涛,27.9229,20251231,27.9229,1.0,20250728,1.0,50.0,0.0,0.0,1.0,True,False,False,False,False
301248.SZ,杰创智能,软件服务,创业板,20220420,孙超,926994.855,7456.258,6.0685,583.0,92.6994855,孙超,14.176,20250930,14.176,1.0,,,,,,,True,False,False,False,False
688787.SH,海天瑞声,软件服务,科创板,20210813,贺琳,835805.3689,593.8437,11.2694,238.0,83.58053689,贺琳,19.5171,20250930,19.5171,1.0,20250917,3.0,41.0,1.0,3.0,3.0,True,True,True,True,True
301063.SZ,海锅股份,电气设备,创业板,20210924,盛雪华,266954.732,44.9276,1.7026,766.0,26.695473200000002,盛雪华,14.5649,20250930,14.5649,1.0,20250913,3.0,48.0,0.0,0.0,3.0,True,False,False,True,False
688757.SH,胜科纳米,电器仪表,科创板,20250325,李晓旻,1090957.5696,175.1307,12.2792,566.0,109.09575696,李晓旻,39.408,20250930,39.408,1.0,20250617,2.0,46.0,0.0,0.0,2.0,True,False,False,False,False
301028.SZ,鼎熔岩,专用机械,创业板,20210720,韩萤焕,562248.7432,24.8617,3.4897,897.0,56.224874320000005,韩萤焕,47.0113,20250930,47.0113,1.0,20250623,10.0,50.7,0.5,5.0,10.0,True,False,True,True,False
920837.BJ,华原股份,汽车配件,北交所,20230515,广西壮族自治区人民政府国有资产监督管理委员会,198895.4638,26.4887,3.4912,658.0,19.88954638,广西玉柴机器集团有限公司,48.1963,20251231,,,20250913,1.0,40.0,1.0,1.0,1.0,False,True,True,False,False
688455.SH,科捷智能,机械基件,科创板,20220915,龙进军,501571.538,157.8593,5.2623,986.0,50.1571538,青岛益捷科技设备有限责任公司,17.1413,20250930,,,20250801,2.0,43.0,0.5,1.0,2.0,False,True,True,False,False
301558.SZ,三态股份,互联网,创业板,20230928,ZHONGBIN SUN,665001.581,2070.1835,4.9032,1002.0,66.50015810000001,深圳市子午康成信息科技有限公司,50.3934,20250930,,,20251128,1.0,36.0,0.0,0.0,1.0,False,True,False,False,False
688355.SH,明志科技,机械基件,科创板,20210512,邱壑,298982.0457,37.4908,2.7144,740.0,29.89820457,邱壑,34.2376,20250930,34.2376,1.0,20251011,8.0,51.25,0.625,5.0,8.0,True,False,True,True,False
688171.SH,纬德信息,软件服务,科创板,20220127,尹健,458240.498,374.8389,5.5049,103.0,45.824049800000004,尹健,39.0191,20250930,39.0191,1.0,20251101,1.0,37.0,1.0,1.0,1.0,True,True,True,False,False
301226.SZ,祥明智能,电气设备,创业板,20220325,张敏,437158.4,153.1513,4.7956,825.0,43.71584,常州祥兴信息技术有限公司,51.4258,20250930,,,20251212,1.0,60.0,0.0,0.0,1.0,False,False,False,False,False
920179.BJ,凯德石英,矿物制品,北交所,20220304,张忠恕,395016.93,169.7053,5.2631,463.0,39.501692999999996,张忠恕,19.8345,20250930,19.8345,1.0,20250919,3.0,40.333333333333336,0.0,0.0,1.0,True,True,False,False,False
301607.SZ,富特科技,汽车配件,创业板,20240904,李宁川,742132.4052,49.7986,6.5123,1649.0,74.21324052,李宁川,14.317,20250930,14.317,1.0,20250811,5.0,53.2,0.6,3.0,5.0,True,False,True,True,False
920992.BJ,中科美菱,医疗保健,北交所,20221018,绵阳市国有资产监督管理委员会,153802.1851,76.5321,2.4353,562.0,15.38021851,长虹美菱股份有限公司,47.4512,20251231,,,20251225,3.0,44.666666666666664,0.6666666666666666,2.0,3.0,False,True,True,True,False
688486.SH,龙迅股份,半导体,科创板,20230221,FENG CHEN,956492.7907,52.7034,5.9872,242.0,95.64927907,FENGCHEN,37.5341,20251231,37.5341,1.0,20251209,2.0,42.0,0.5,1.0,2.0,True,True,True,False,False
001382.SZ,新亚电缆,电气设备,主板,20250321,陈家锦,866436.0,71.1813,5.4456,957.0,86.6436,陈家锦,39.8058,20251231,39.8058,1.0,20250826,2.0,46.5,0.5,1.0,2.0,True,False,True,False,False
301092.SZ,争光股份,化工原料,创业板,20211102,沈建华,459437.9949,43.8721,2.3698,394.0,45.943799489999996,沈建华,51.6444,20250930,51.6444,1.0,20251014,3.0,48.666666666666664,0.6666666666666666,2.0,3.0,True,False,True,True,False
920720.BJ,吉冈精密,机械基件,北交所,20211124,周延,340385.3719,55.4224,6.7866,1028.0,34.03853719,周延,42.9332,20250930,42.9332,1.0,20250730,10.0,51.1,0.1,1.0,10.0,True,False,False,True,False
688733.SH,壹石通,矿物制品,科创板,20210817,蒋学鑫,581745.3533,,2.7594,766.0,58.17453533,蒋学鑫,20.4032,20251231,20.4032,1.0,20250923,8.0,48.625,0.75,6.0,8.0,True,False,True,True,False
688073.SH,毕得医药,化学制药,科创板,20221011,戴岚,555294.8123,36.4842,2.713,738.0,55.52948123,戴岚,32.6405,20250930,32.6405,1.0,20251211,1.0,38.0,0.0,0.0,1.0,True,True,False,False,False
301215.SZ,中汽股份,汽车服务,创业板,20220308,国务院国有资产监督管理委员会,831409.2,38.5034,2.8979,105.0,83.14092,中国汽车技术研究中心有限公司,41.9216,20250930,,,20251223,1.0,40.0,0.0,0.0,1.0,False,True,False,False,False
301632.SZ,广东建科,建筑工程,创业板,20250812,广东省人民政府国有资产监督管理委员会,894462.72,76.9661,3.2352,1783.0,89.446272,广东省建筑工程集团控股有限公司,55.2131,20251231,,,20250930,3.0,46.333333333333336,1.0,3.0,3.0,False,False,True,True,False
301178.SZ,天亿马,软件服务,创业板,20211112,林明玲,364414.6128,486.56,4.6899,373.0,36.44146128,林明玲,28.7196,20251231,28.7196,1.0,20250915,12.0,45.25,0.25,3.0,12.0,True,False,False,True,False
301522.SZ,上大股份,小金属,创业板,20241016,栾东海,1214516.5344,107.0633,6.4193,1009.0,121.45165344,栾东海,15.1264,20250930,15.1264,1.0,20251028,1.0,59.0,0.0,0.0,1.0,True,False,False,False,False
001367.SZ,海森药业,化学制药,主板,20230410,王式跃,387124.3992,28.4902,2.5916,663.0,38.71243992,浙江海森控股有限公司,32.2213,20251231,19.5129,2.0,20250912,1.0,48.0,1.0,1.0,1.0,True,False,True,False,False
603230.SH,内蒙新华,出版业,主板,20211224,内蒙古自治区人民政府,394178.145,22.5505,1.4236,1781.0,39.4178145,内蒙古新华控股有限公司,66.4614,20251231,,,20250917,10.0,55.3,0.6,6.0,10.0,False,False,True,True,False
301289.SZ,国缆检测,电器仪表,创业板,20220622,上海市国有资产监督管理委员会,443898.0,50.8576,4.4915,296.0,44.3898,上海电缆研究所有限公司,63.75,20250930,,,20250929,1.0,49.0,0.0,0.0,1.0,False,False,False,False,False
920061.BJ,西磁科技,专用机械,北交所,20231221,吴望蕤,175205.25,378.1111,6.248,178.0,17.520525,吴望蕤,29.8771,20251231,29.8771,1.0,20250819,10.0,46.1,0.2,2.0,10.0,True,False,False,True,False
301231.SZ,荣信文化,出版业,创业板,20220908,王艺桦,273287.2,,3.2499,419.0,27.32872,王艺桦,25.4045,20250930,25.4045,1.0,20250915,1.0,39.0,1.0,1.0,1.0,True,True,True,False,False
301551.SZ,无线传媒,影视音像,创业板,20240926,河北广播电视台,1212830.32,47.7128,4.8092,257.0,121.283032,河北广电传媒集团有限责任公司,45.1472,20251231,,,20251224,1.0,53.0,1.0,1.0,1.0,False,False,True,False,False
301137.SZ,哈焊华通,机械基件,创业板,20220322,中国机械科学研究总院集团有限公司,827614.5968,220.4703,5.9903,1045.0,82.76145968,常州恒通投资发展有限公司,25.8882,20251231,15.8741,3.0,20250626,15.0,48.86666666666667,0.4,6.0,15.0,True,False,False,True,False
301012.SZ,扬电科技,电气设备,创业板,20210622,聂琨林,704526.4995,137.0068,6.0411,508.0,70.45264995000001,程俊明,27.1669,20250930,,,20251218,8.0,47.625,0.625,5.0,8.0,False,False,True,True,False
301141.SZ,中科磁业,矿物制品,创业板,20230403,吴中平,677093.9907,171.2506,5.2969,891.0,67.70939907,吴中平,33.2977,20250930,33.2977,1.0,20250913,5.0,47.4,0.4,2.0,5.0,True,False,False,True,False
920174.BJ,五新隧装,工程机械,北交所,20210820,王薪程,864149.0857,43.4087,2.7713,649.0,86.41490857000001,湖南五新投资有限公司,35.1213,20250930,,,,,,,,,False,False,False,False,False
688625.SH,呈和科技,化工原料,科创板,20210607,赵文林,1296401.4267,46.0336,8.5561,303.0,129.64014267,赵文林,34.2341,20250930,34.2341,1.0,20251216,3.0,50.0,0.0,0.0,3.0,True,False,False,True,False
688132.SH,邦彦技术,通信设备,科创板,20220923,祝国胜,265176.3054,,2.1433,406.0,26.517630540000003,祝国胜,20.3402,20250930,20.3402,1.0,,,,,,,True,False,False,False,False
688259.SH,创耀科技,半导体,科创板,20220112,YAOLONG TAN,420215.4,53.0182,2.7055,436.0,42.02154,重庆创睿盈企业管理有限公司,27.7132,20250930,,,20251216,3.0,40.666666666666664,1.0,3.0,3.0,False,True,True,True,False
605016.SH,百龙创园,食品,主板,20210421,窦宝德,1101692.3154,27.0209,5.2914,988.0,110.16923154,窦宝德,47.3615,20251231,47.3615,1.0,20250812,14.0,45.5,0.2857142857142857,4.0,14.0,True,False,False,True,False
920932.BJ,科达自控,软件服务,北交所,20211115,付国军,169403.3628,,2.7848,647.0,16.94033628,付国军,19.82,20250930,19.82,1.0,20251028,3.0,42.333333333333336,0.3333333333333333,1.0,3.0,True,True,False,True,False
301107.SZ,瑜欣电子,机械基件,创业板,20220524,胡欣睿,287830.7323,35.7535,3.0935,1021.0,28.783073229999996,胡欣睿,38.8339,20250930,38.8339,1.0,20251218,1.0,61.0,0.0,0.0,1.0,True,False,False,False,False
301067.SZ,显盈科技,元器件,创业板,20210922,林涓,328852.152,2469.0082,3.9652,2217.0,32.8852152,林涓,32.201,20250930,32.201,1.0,20251028,7.0,41.857142857142854,0.14285714285714285,1.0,7.0,True,True,False,True,False
688267.SH,中触媒,化工原料,科创板,20220216,李进,556087.2,26.254,1.9627,806.0,55.60872,中触媒集团有限公司,27.2599,20250930,6.5181,3.0,20251120,1.0,54.0,1.0,1.0,1.0,True,False,True,False,False
301150.SZ,中一科技,电气设备,创业板,20220421,汪立,1480099.5816,644.2843,4.1573,1458.0,148.00995816,汪立,43.3366,20250930,43.3366,1.0,,,,,,,True,False,False,False,False
301556.SZ,托普云农,软件服务,创业板,20241017,陈丽婷,786878.56,56.9536,8.1322,563.0,78.68785600000001,浙江托普控股有限公司,47.9128,20250930,5.6285,3.0,20250922,3.0,51.333333333333336,0.6666666666666666,2.0,3.0,True,False,True,True,False
688175.SH,高凌信息,通信设备,科创板,20220315,胡云林,470843.197,,2.7262,534.0,47.0843197,珠海市高凌科技投资有限公司,43.6382,20251231,,,20251205,6.0,52.833333333333336,0.6,3.0,5.0,False,False,True,True,False
688326.SH,经纬恒润-W,汽车配件,科创板,20220419,吉英存,1460641.0109,146.7428,3.7065,6681.0,146.06410109,吉英存,24.5779,20250930,24.5779,1.0,20251225,3.0,50.666666666666664,1.0,3.0,3.0,True,False,True,True,False
688203.SH,海正生材,塑料,科创板,20220816,台州市椒江区国有资本运营集团有限公司,252334.1947,255.78,1.7083,446.0,25.233419469999998,浙江海正集团有限公司,38.761,20251231,,,20250819,3.0,45.0,0.3333333333333333,1.0,3.0,False,True,False,True,False
